otu	Domain	Phylum	Class	Order	Family	Genus	Species
ad3c45e17f049d2daf69445d75216b9e	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	
b0bcd06bf0b9df098d3e7ac5cdcb68b1	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia glauca
b11b1871a5d3198e28c2ea6e8b1f8065	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae		
b1364e9c45ed29401979bcf02b3f88f9	Fungi	Ascomycota	Leotiomycetes	Phacidiales			
b1deb148c2bd6691b7d0004f3aeba832	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella cernua
b3be05c3d02574ebb6e6c02144b1dff3	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	
b5f770f19f6ad454065171b8a5b6fd04	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	
b73b919fd3001d796250397b04053b0c	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	Hirsutella vermicola
b84e59d6349ac376f856609d1570dad0	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Emmonsiellopsis	
bca1c05bee966f0c969b40583b1b28c2							
bf88ba72c4e29e1bf5ead94416e12087							
c205900244776560a33bb223fcbb383a							
c3aeb649fb9c01e35e44c28884376249	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Amaurodon	Amaurodon mustialaensis
c578b753a3f9a2a311231a56155b976b							
c8e1a58f9d88f68e3d0a7d2138608e4b	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia pilosella
c9e53caeac4a032bf395971615928560	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
d044602cd8d68d186ce9ff118ac1cbab							
d26c32749f29d2d56e324737a6b2b23b							
d28f86d47c2d257289bc91bee6166438							
d2a8d37b12d1723ea79b14ac5efa493e	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Meristemomyces	Meristemomyces frigidus
d3b97a776be5422c0901d877dda35ff0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia octomera
d4e62e7e78b93f1af2747aacc14a3f3b							
d7cdbda5ec0e367c356351ddb12199ec	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
d7edd8e504c83157c828537061b0ec85	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Collophora	
e6ff51ffbd539f6b72d9d6b1f1efaf4a	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales fam Incertae sedis	Acremonium	Acremonium fusidioides
ed6ac087f779bd2fd9a8d97088455d54	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
f0606e232ebd8fd3df80eee503cd13a3	Fungi	Ascomycota	Eurotiomycetes				
f0608f183717753f4cd23428e63bcfa5	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	Microascus longirostris
f17be6e43c107a6757c2d8b427302cbf	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	
f1c8f1913741dcbde83a51a8e479bbad							
f32a1d3bfdc0072baea3230c66aceb3c							
fc41adb3e182126cc8837964e7ec768d	Fungi	Ascomycota	Sordariomycetes				
00d68e88a2a310b201d37669cdfec1aa	Fungi	Ascomycota	Sordariomycetes	Coniochaetales			
031c3c352b81d42ae3d31e56569c907b	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia pilosella
03367d08b9c9eea1a05378074756a8ab							
06a80b96948a648e36e4e24e7ed04dcf							
074891336d1be4792d2f5bcaab488dea	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	
07e24279c02cd5b586835753f2ef0e5d	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae	Fibulobasidium	
09f9cdc61da57b8c1d4a8f9a8e530bc7	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae		
0f85b559350cc5683d03754793bd2939							
1858b23b00a18b09e968315301900b90							
185c4a242d86638676e268e84ae7ba29	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema nemorosus
19ec4c1c1e38250e62203b907034d3a9	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales fam Incertae sedis	Acremonium	
1aaea22e5085477fac3ceb102695e3d3	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Sydowia	
1b0365994069e7e8429ab52eff6c89bf	Fungi	Ascomycota	Leotiomycetes	Helotiales			
1bab12aeb7bf2d14694088d7c072d02d	Fungi	Ascomycota	Leotiomycetes	Helotiales			
1db801fb3bd0c95ade3c8d9064e87586	Metazoa	Arthropoda	Collembola	Collembola ord Incertae sedis			
1e30f957e752e474d23146c12f6f74bf							
1eea453f60f94e6b6dfd292a34467117							
1fa89ce5515f3393fc4a136c9ecff731	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae		
201d95a4492e0a0c9ee9f8164d46bd23	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena pura
20dd51d0583f531635e77131004fc9d6	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus compressum
233bf1d267cd082c6e46db638222e588	Stramenopila						
252f65542c3555d9acdec10eb39eee87							
2750b69ea101fa87eae4d9a1d74e3d00	Fungi	Ascomycota	Leotiomycetes				
284886df1c4039c68ee57ad80d68e04d	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae	Helvella	
2b93cac10e065c59c13fbbd572e6212c							
3301e5236528fcfd1f8fd69151dd8de9	Stramenopila	Ochrophyta					
34d2250331fa3feb0c1b4b9b05718d91	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza echinospora
3612b1c08b846b75d8a8b653fafbca09	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	
3a1fe70cbf9626d3b12051eb654b9213	Fungi	Ascomycota	Leotiomycetes	Helotiales			
3e3d68ec98c019b95deba8f028fb75af	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	
3e5ad21a167a3e12f657beed57b2cdd2							
42e0b843de730bcac2212d075005f2cd	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Cyathicula	Cyathicula amenti
441a67f67781ba8ae1da01cc816190da	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
4b4e05d91383d5e570aacae7328f2450	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae		
4cb6365dd82ee0dd92470855a7b23d9f	Fungi						
4e18c3ae5fe30daa76ec825dcb345608	Alveolata	Ciliophora					
5033a24851617cd01097af17ec93be1f	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	
50f6cf364147b8c134d4462732038134	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
55fefd55c0c14ee398a7b0de6677cd0b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
56bc3a0a7e41fe08742f7176a86ebb9b							
586d95c938a7b675768a0faa728378a8							
587b81dc6e44f87ec6b4b1ba19c8b74e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena belliarum
5bc1180b7fb26e2eec90283ed3e1c0d9	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Septoria	
5f06d1b591ec9b22c466c18e1587881d	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
64197315df65757c368c1536503412f2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum pygmaeum
64c5d96f063bc1e1b742c21bc009fde1	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	
694de90b112db10382f3312a5ecfb5d4	Fungi	Ascomycota	Leotiomycetes	Helotiales			
6ee2ad5846ed4c57042d5c5c2a5c495e							
73f15f263668c1091904966ec8f74b64	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
7492b6c642902058ce4107ecc5776700	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
749ddbbcfecf66e41ea39c3956aba276							
750eade8f29dd7e2f12b71a2bb7a311a	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	Udeniomyces puniceus
765307c35d5b565e971e94e8bfd99d9b	Fungi	Ascomycota	Sordariomycetes	Savoryellales	Savoryellaceae	Savoryella	
78e85fd7ee72519808fe577ac607d180	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
7b458bdf65fc84a7b285ebde5831bfa5	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Veronaea	
7df80dedf5ccc4eb917e4c4d35f1134d							
82200debe02eff9211f29567a6e2adfb	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Akanthomyces	Akanthomyces muscarius
8697fb4b315427a4d1f24a36fd6bbc6e							
86fb557c4ff5a724684ae802199ba8b8							
87ef24423bf7e88f703e876a3989eccf	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
8a555f5fa3c41163974ed993bdb4e544							
8ad685b608d3274748590129656fdeda	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	
8beeaa42bdb0baae691f211a8f5b262e	Fungi	Ascomycota					
8e50671bf2842b90f4d7133e9627c6a9	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	
8ea901210d6030968559a7a7dacf3cfd	Fungi	Ascomycota	Leotiomycetes	Helotiales			
9153d0c199fe96d872757fa9da3844a2	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	
93f9b28d7a3880b9331c282d87c6864a	Fungi	Ascomycota	Sordariomycetes				
9450e83dec2eadd1038a56e7ff8d26fc	Fungi	Ascomycota	Leotiomycetes	Helotiales			
94c585f6ae3094935700908fcef60662	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
99f7c56348e96577ee324dca5e97c706	Fungi	Ascomycota	Leotiomycetes	Helotiales			
9b3d2118f13f74f82dd5f73dc46e798f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Modicella	Modicella malleola
9c7b70548869c6aa97d07fb311859a3e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
9d7890b4e01147ff2dfa5922fb1c86e9	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
a0b1a6ec2201d2488ac7896da1f78957	Fungi	Ascomycota					
a29888dc9d8db9f2e5f7c2c3559c6eb0							
a35dc7bfa0b36ee78fbdce8c72ad35a7	Fungi	Basidiomycota	GS27				
a5e489edf54fd52f6add7d4448358ce7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
a65084819d6500206b4ae6c48d85896c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
ab192cc9217bb6c7779cc5eef887113b	Fungi	Ascomycota	Orbiliomycetes	Orbiliales			
ab237cf14f3e924396fc226dc1419e64	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	
b42f88a17cd10e7613608716e4904b6d	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces piceae
b80e6393ce009944feab57cb8d163360							
bc1c0c491a3c9a0b2fcec54a04ffcea1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis valerianellae
bc4cac1ba933435c94f2a303eaa3713a							
bedbc55b474471578bb220d00a320d6b	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
c2b4142ce8d4b8b317023963d2906dbc	Fungi	Ascomycota					
c94c442bc106097ac13f654dcd5aa560	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Tubaria	Tubaria romagnesiana
cb134831ef9760c4cbd648099957a1c7	Fungi	Basidiomycota	Ustilaginomycetes	Urocystidales	Urocystidaceae	Urocystis	Urocystis eranthidis
cda5b4a7ba464a0f836263501ddca430	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Pachyella	
ce1c85055b10989d5706912d4b0d36bb							
d12bd88bed7ee5cbbba1347a088884dc	Fungi	Basidiomycota	Agaricomycetes	Auriculariales			
d6d2fa5e9d7283345db3db3583dbfba7							
d956f6690f870524e89435138417bde9	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	
d959b10e22eac3d727036ad9dc009ba8	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
dbf17bd4516caf7f59c029485debb4fa	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus cervinus
dbfaa07b18b7a3f390996d5321bc4544	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
de094d8b297a5c740cd6cbea4df06dba	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Rachicladosporium	
de1ce120f51915acad1606cb5827b148	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
deb3d9dbcc9ceb82d6d08c43585d3035							
e01646c778b1d6eb2d1fb0b5bb0f9a13	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	
e08eb4b742b7fa076176e46e99040401							
e241ce9bd045b9a0298446fc2c544169							
e60ae57264669ada8fb201d2a88c332b	Fungi	Ascomycota	Leotiomycetes				
e6847affaef85103754c9e0d66fe237a	Stramenopila	Ochrophyta	Chrysophyceae	Chrysophyceae ord Incertae sedis	Chrysophyceae fam Incertae sedis	Segregatospumella	
e8c86c2ab7e981196dcda5a3fecce7fb							
e9904bce7753c86c55332a0c55230935	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	
ea43b52b16f02011ffdde2f8d9d093ff	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus plagioporus
edc72acf88c763b9afa5055c2e6c2163	Metazoa	Nematoda					
f2b58daca3e049b5061a61f9cafa9fef	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma dimennae
f4cf6da6f4a82813009b2e317ac1621c	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	
f51dca17c2d9733adc2a0f03c88a0cb9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	Comoclathris spartii
f64d2c237414af5ca87b1650815df4eb							
f9abfe4e91f95507447d1d416e27cfab	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Neophaeosphaeria	
ff115cf87fd91abdb03d2c59026186b9							
ff69ce6f6c71dd58ea11077d357e833d	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	
fff80ddb7fa99a8e841292902e141571	Fungi	Basidiomycota	GS27				
009b1836f6862dc22265bf114f48323e							
019cc8d854a53f228a81a353103685d6	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales			
01d295412bcc03cba7cf3bfd64bd74f2	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
048a27bc5f8ee143ab6338a592596e6a							
059e5e12bdefc9d061fe0c29b41a57c4	Metazoa	Arthropoda	Collembola	Collembola ord Incertae sedis	Katiannidae		
093f1185881be9b1962917a60f53d02d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Dermoloma	Dermoloma pseudocuneifolium
0a508533a5cf3b642d2b36c76752fc53	Stramenopila	Ochrophyta	Synurophyceae				
0c4f47063aca872e1880d2c791293aba	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
104cca89ae7741b0ef986542b19f0f3c	Fungi	Ascomycota	Leotiomycetes	Helotiales			
11706bf37ac0b260597746b9c1dabf64	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Oleoguttula	Oleoguttula mirabilis
12e88002a970d54af4a1b48bf027d943	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Lepista	
1412449e81dfc53b2f77640d9ccb1565							
158b4c08fce80e41d6b2661d7b8dbce0							
161ae4b635f9294f23b4de5cd064ec0a	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium lacertarum
167a41d3ab6fa5b8f985b4714f98a9e9							
19aec95ce99f87d2d90e39a8e12868b5	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
1a54564b8e44173b413ea6b7860f2c9f	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
1c54ea97547874c432fbf584222d44fe	Alveolata	Ciliophora					
1cc3c368cb661fc9de3a737041e4b20c	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales			
1e773cf90c50665a18c4d14f99811b28	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
1eb86ef89fed1dfca0c83a11b48a7e0f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	Phialocephala humicola
1ef9dcc98e958686181583668206670e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Trichopeziza	Trichopeziza mollissima
2247c1f6448a6ddb2571c5b35e833f42							
224d53c6b025bc61c304219b0470e8b0	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus compressum
23fa742ffc29aadb08c3516d99340979							
24b824de28da8bdbe8f262dd92fa99db							
25440b54058618ff9e92e01cb285b65f							
282ab529617f53b8d83b64765c9a8a92	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales			
2bec6ad8aa46206b530bc8ae741158c8							
2db4b15763c6ff412bb449618f9533f6	Amoebozoa						
2ef5edfffcfebb3cb66e82721f2a31f4	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	
2fbf9869f320fb74ea2ff3b7646ab9f4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Brunnipila	Brunnipila fuscescens
31f073b084c4147bf3cd6f690e9386ac	Fungi	Basidiomycota	Agaricomycetes				
3394ded6252c5d801d9a6d139834d4b8	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
3435971c1495272751b999100ebad602							
4137deaa5e730b7d37bfaaaa4f5d9ca6	Ichthyosporia						
42aa9d8da6060e8c73c8788d70b731c6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
45eac6f1c5f871cd78a28f560e67310e							
46058c679b4321db316a68e56b9eb377	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Ijuhya	
48e5dd48c672f265022c18d312a61769	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza ampliata
4bb48baf05df08fb517c10eaff42ca39	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae		
4c75c88bc3e944fe1b845967d3ddec06	Fungi	Ascomycota	Sordariomycetes	Annulatascales	Annulatascaceae		
504ab8a5c54f20e0a14bb3939ab87c17	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Antennariella	Antennariella placitae
52a17e2debdf83a169665b106377ea3b							
54d41ad11baf377c0220fbf68789e822	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporales fam Incertae sedis	Entrophospora	Entrophospora infrequens
553a916b1fab68d46d2ba508275a9690	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Protomyces	Protomyces inouyei
5b702de166caa5db3758220cd1e29020							
5beb4a98c824fe2e4d15f254ca484dc0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae		
5df58aed049c58ed85f0ac35d92cad49	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
5f14f02dd130902b872db8eba5b55dd5							
5f7d8bec6dcdac34b4f32dc39908c7ad							
5fa7c545569637f0b4edbe9c6f296e31							
5fc685e9c07f7d40bf387084a4c74cd4							
68676ae5ec57e332a58746c157abc4c5							
68ba610bf90fe14351e1826148eb5fbe							
6b3cf9cd9463c964425fa6d971485637	Fungi						
6d2de50fb5ce6f9fe2cf2dd46c6adc3f	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
70bb8e6f1b3bb361564bf15d5b523146							
7425d56d2db8304cda569be3267cf34e	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus nigrum
74996561e48f08271f9a1bf2bd738201	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
763a8448d9be1e0c7852ac83ee2290fc							
77547585e9d6075bbd89b7cf5cabcd7e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Clathrosphaerina	Clathrosphaerina zalewskii
7bb92337409a7fabbb9571bfb92af6ee	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum
7c213117d1cb4de723149976a383f8b2	Fungi						
7d8016d3513fafc40fcf4897026af7c3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Mollisina	
8575cd55446640390d4d2140843018b5	Stramenopila	Ochrophyta	Synurophyceae				
87e112068d746fe05ed072ca8eae5fa0							
895c4d3ad857a14359e81b7a6d0c1216							
89eeb75fc5187f13b1366821a3f7de72	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae		
8b1927b6844d386c98cec6c32ed1a9d4	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
8c9f3b10c1e42b5285af8a9095c70e99	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Dematiopleospora	Dematiopleospora salsolae
93fa6136d236acf6452bacd8dbcddf7f	Fungi						
95703bb7ab1adccacd16633fef36f8f2	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	Amphinema diadema
958859265cf13bd6f13f3cfa01b8ed17	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe involuta
95ff8785a2d1c221ea745673ccb7a7b6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Microscypha	
9a266cc2afc9fb620fd0849ef420c88f	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
a18b5453031b0515cc49a1ed195d3102	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
a44e9012cbfa84067c68737a96748644							
a99fa4cb1eb9b9951cb80f054f7ff31c	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella beljakovae
af1d6de88190be3e19d56b74433ab0cb							
b16271e961801851f8932490754c6a5f	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
b3c5e1229347caeb5babfe8750523689	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
b415085f5764ff02c8a8c59ae41fa6c6	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	Lepiota cristata
b42c0fc03cc8ed0aef9e49d09ea1a03d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	Lophiostoma chamaecyparidis
b76e0145c0c3e1acd666a43f21fc0a11	Fungi	Ascomycota	Lecanoromycetes	Lecanorales			
b886c483a646c96d0760d0d11f28dec9	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	
b9918dc54711ef15e64a78a0684da443	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
c11597e916a0652e000ed8a0eedf2594	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	
c1a45f9cd27dbddcea0ec6cfc82c4a2f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
c65e5fa98cf0e0d490953d5aee014f80							
c6ae8816a641fdd2909c82fe11eaf008	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	Hypomyces luteovirens
c6fd7777e262606955a69b5e33421700	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Lophotrichus	Lophotrichus fimeti
c9be92f6ab4c8c533cb5e225e7b92ba9	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
cb55e6cdaa94e4172e7cf18ff372d558	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
cc1616e6c61bb17093c10c7d300fbe1b	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
cc16c6c10d008f2dfe6b59b288d5cf16	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ccc9c182caf09e2020f0887878485aa7							
cd9452d561e718dc2cbcfe015b09fdd4	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
cdb9ff3329823a7edfb0cc3359cfc7f3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales fam Incertae sedis	Cryptocoryneum	
d44b45085b800c960ceb9b39e4667fc6	Fungi	Basidiomycota	Agaricomycetes	Atheliales			
d74659889c9ebe186c984cf88cca1b1d	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	
dc040acfe107acb5ea3a381ebc46a671							
dfb6d38195f44945c16106c58268d49d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma radicina
e1d2c38a69ac7504a7ef2b9721798748	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales			
e2badede71401eeea9f014104d8703db							
e2c58a915cf5233f68f0bb12c73ec0a5							
e9ae553fa284f1287b505d44c1993d19	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	Echinoderma asperum
eb33b8e4cdcc0cbec728d366d35616bd	Alveolata	Ciliophora	Litostomatea				
ebca5de2ee71e0c516394ec41310eab7	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
f0e9ef2fe2abbadfe2969fff869e468b	Fungi	Ascomycota	Sordariomycetes	Xylariales	Coniocessiaceae	Paraxylaria	Paraxylaria rosacearum
f340e949bc069e8ce122c72454a8f055	Fungi	Ascomycota	Leotiomycetes	Helotiales			
f385b573b3d2eb41a6a3b8455e9a09eb							
f5fb85ef80dbdc5509b5fd603cfe5d23	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	
fd64272380a204ef1171ab69f88d67c3	Fungi	Ascomycota	Eurotiomycetes				
fe0a97f8bd1b1a07a2c1078ca5a62350	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius torvus
ff1a2a27503c5fb04c87046d99d57f60							
008b9acde9b892dddeca6b9f49756980	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae	Cyrtohymena	
00d2c02e27daf58ac1208f4c617dbe57	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Myriosclerotinia	Myriosclerotinia curreyana
