"","otu","Domain","Phylum","Class","Order","Family","Genus","Species","TaxClass","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df","Sig"
"51","1e399fb1ae66a41708e1c08716222ea2","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe rimosa","Inocybe rimosa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","4728dd97106701f5be9fec7ceae5a310","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cudoniella",NA,"Cudoniella",13168.8199128496,-0.738824580745963,0.391253256178477,-1.88835381962658,0.0601135155026751,0.106174520887842,FALSE,255.006553650511,"Non Significant"
"53","b2dd1c40b823af719b9c58ad3f8ca4ca","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala equina","Exophiala equina",579.081685005896,4.25796479825516,0.223781181268414,19.0273586640333,7.60435827412618e-51,1.03419272528116e-48,TRUE,255.01029110553,"DNA Enriched"
"54","ecc108d98ab48ea6a26cf89fbd81c2f3","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"Dothideomycetes",9890.24822858959,-4.29126468043985,0.349473311031342,-12.2792343363096,1.52382079712521e-27,4.44084918019346e-26,TRUE,255.211970411181,"RNA Enriched"
"55","44f06942a1f062814d26264bf6e8658b","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae",NA,NA,"Pseudeurotiaceae",893.472327230408,4.45193392290252,0.249810010200006,17.8212791366453,1.07475874378255e-46,1.0962539186582e-44,TRUE,255.02862587957,"DNA Enriched"
"56","64eae57a7077c2015156e3b894e1e38a","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum","Lachnum pygmaeum","Lachnum pygmaeum",4657.4171502217,0.0619708710806147,0.350720323749075,0.176695979343792,0.859887448197709,0.912563658797585,FALSE,255.011965817933,"Non Significant"
"57","2bae9ec58687bda3700d4a24c04a4258","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha","Hyaloscypha finlandica","Hyaloscypha finlandica",846.125075059855,2.36533114899718,0.377359968255115,6.26810299972809,1.54964316083517e-09,7.1039821305702e-09,TRUE,255.03236331185,"DNA Enriched"
"58","77786078f3514d9a9af9aa1bb26ea506","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella fuscocinerea","Tomentella fuscocinerea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","b4bd3c6f58a9234ea81a132259ad5b2d","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora",NA,"Thelephora",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","0a72ab6809e9d5903a702e61b396242a","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",NA,"Sebacina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","99662305c542573e4ee7bb6df4b0a9b3","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe agglutinata","Inocybe agglutinata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","a86030906e60b598b0df5384aa221c4e","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza ostracoderma","Peziza ostracoderma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","e3251d8c47b2750165d484f3a0bedb5e","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",NA,"Cortinarius",2778.61642303029,0.114051819717046,0.35139284945362,0.324570690309679,0.745772062148935,0.842867039769433,FALSE,255.045659759147,"Non Significant"
"64","c0a5a0a68379908308b882b9b94eb6f3","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora phyllostachydis","Cyphellophora phyllostachydis",8659.43997479126,1.31762448893657,0.190339261622351,6.92250499295748,3.5842484869188e-11,1.89918621125048e-10,TRUE,255.012259014459,"DNA Enriched"
"65","bb9a26e2a569e77307e5a7954f8ccdbc","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Phragmocamarosporium",NA,"Phragmocamarosporium",2444.94397002119,0.311155394334053,0.33745861660467,0.922054969183285,0.357371384571321,0.508040156463759,FALSE,255.021594601651,"Non Significant"
"66","5dc4586a67976f79d99afee365c07836","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora","Geopora cooperi","Geopora cooperi",1788.14231280071,-0.0947433133253295,0.365349602013313,-0.259322338941202,0.795595742736927,0.867953630374872,FALSE,255.035348136131,"Non Significant"
"67","152bbbdc7636b4c63ab60e2a81b978cd","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium",NA,"Tetracladium",2719.38145152531,2.93957387285596,0.248706837995208,11.8194332594611,5.35982515968324e-26,1.15095192902672e-24,TRUE,255.08480953312,"DNA Enriched"
"68","0f5150ede6275080c690a5aeafa9509e","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella galzinii","Tomentella galzinii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","bad8402996ca5d6245aa0fd526c30c66","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycenella","Mycenella bryophila","Mycenella bryophila",1577.6815573152,0.752504463365192,0.347887335551129,2.16306943790599,0.0314648854337798,0.0594336724860284,FALSE,255.12024556669,"Non Significant"
"70","e089e21cc56347ef8b58eeb0658176fc","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius infractus","Cortinarius infractus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","07d31db1a767c39bdb4c4269196a0667","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella pilosa","Tomentella pilosa",148.664626853252,-0.0892577693883992,0.294310963107249,-0.30327707961009,0.761925905946856,0.851687040072102,FALSE,255.089875576816,"Non Significant"
"72","2b5e28fe61dc91469830b92e6ed3a3c0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","a9e6a457da6b9b093cb2208d1bba5952","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium nodositatum","Penicillium nodositatum",1599.70410702625,1.40049001586391,0.284417189941201,4.92406951968494,1.52439702763583e-06,5.01575796189853e-06,TRUE,255.00775388452,"DNA Enriched"
"74","1e82afb18535199c2b0e7a80bd0a53ee","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe","Diaporthe columnaris","Diaporthe columnaris",268.575544282157,1.24588430228292,0.313760040377356,3.97081891239085,9.32176393263249e-05,0.000256978357061761,TRUE,255.008651562526,"DNA Enriched"
"75","0fef535c4009a2dc05a180fd317878db","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",NA,"Cortinarius",3140.59956612289,0.187769366700968,0.399724573481282,0.469746868614173,0.638937317814469,0.760018733726832,FALSE,255.003189060696,"Non Significant"
"76","44ea93216e8622d85d42f9be5ae24e0a","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales",337.701175282537,-0.0194135712954004,0.351932158828244,-0.0551628227441271,0.956051935694172,0.975699839619304,FALSE,255.03543656248,"Non Significant"
"77","814a585d1cfef349d72148e43b9c8174","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe pseudodestricta","Inocybe pseudodestricta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","bc1e83c5255e164b7b029045fb7ab740",NA,NA,NA,NA,NA,NA,NA,NA,13685.1537375402,-2.04323454826999,0.309252194150259,-6.60701714302866,2.27295703469383e-10,1.14489687673467e-09,TRUE,255.00654808794,"RNA Enriched"
"79","208325ab1ded12580a111bf7ba1ab0b9","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena","Mycena aurantiomarginata","Mycena aurantiomarginata",337.886532398292,0.0606476516699535,0.265874074920482,0.228106676772048,0.819746079619177,0.884805292287366,FALSE,255.047706985827,"Non Significant"
"80","7b7a0888d40e256e5256b516ab77239a","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",NA,"Sebacina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","01c8515cf250ec97739175d4397768ca","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella coerulea","Tomentella coerulea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","5f5dcad895457bd1a2158def4d551a59","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber rufum","Tuber rufum",192.50478105989,-0.326600643894589,0.222839303954284,-1.46563302837094,0.143980210190826,0.23403954485202,FALSE,255.005521984481,"Non Significant"
"83","3dc18563879b85d3ba5304573b27a4d5","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Trichopezizella",NA,"Trichopezizella",562.046558891137,-0.0982561644314455,0.338447277076904,-0.290314536668939,0.771811545833562,0.856303103559467,FALSE,255.025691057947,"Non Significant"
"84","2e4acca90db0faa5474e60644c10a5d3","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius imbutus","Cortinarius imbutus",546.268683873435,-0.229744511128736,0.265559076556267,-0.865135223800409,0.387777667286878,0.539977093013809,FALSE,255.017971346276,"Non Significant"
"85","a0d75f47227f332e6b90ac277cb24eb2","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Thelephoraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","22cd47a6b058b9e6377d37ec74e538a0","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Thelephoraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","10d03fdcb2314d5024a5aae9547a5e86","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",NA,"Tomentella",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","68cb6f12ba4d08df1b3f75e77684bac2","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Thelephoraceae",299.662343834036,-0.12752171122344,0.270180277834502,-0.471987490151126,0.637339318362777,0.760018733726832,FALSE,255.018772395649,"Non Significant"
"89","c29b7cc29c963a59107e168edcc93358","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius tenebricus","Cortinarius tenebricus",728.554632482938,-0.169149571059716,0.327665187544647,-0.516226860495116,0.606143306161553,0.733847088765322,FALSE,255.008495921757,"Non Significant"
"90","d2c761ccdfce94d4f72ca6057b3237e0","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",NA,"Tomentella",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","d2f6e05e8b2e8482c73ec186808b0bcd","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus chrysenteron","Xerocomellus chrysenteron",633.656911321093,-0.318504746479167,0.294209663544346,-1.0825774471244,0.280018640619908,0.420027960929862,FALSE,255.001587740627,"Non Significant"
"92","540c4d3ea6dd176c6d8b9bf3571a1e2b",NA,NA,NA,NA,NA,NA,NA,NA,18984.0329243155,-3.69433484180283,0.24596677255541,-15.0196500259831,5.86032413361703e-37,3.08835576529541e-35,TRUE,255.007433623201,"RNA Enriched"
"93","8d538a051f32c24b64549072c208bad9","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes",408.261882101391,2.28825816015365,0.313331926252145,7.3029843703582,3.5911771924437e-12,2.12347868770584e-11,TRUE,254.99944668642,"DNA Enriched"
"94","bb0cef995d61c8348bb6ef32fbb75c8d","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella ulvinenii","Helvella ulvinenii",2642.09883616888,-3.73881430421808,0.351294211370096,-10.642971569717,3.95737562702207e-22,6.45843702330001e-21,TRUE,255.027905864594,"RNA Enriched"
"95","c26b06c4fb3bcfc964596d9749f2f6b7","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",NA,"Cladophialophora",1823.77944871243,1.38442032827653,0.258232466869572,5.36113969346765,1.85222895678131e-07,6.68769393244933e-07,TRUE,255.011582614877,"DNA Enriched"
"96","f33476c26473ed5cbddcf026d29b52fb","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Helvellosebacina",NA,"Helvellosebacina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","e79d051afe130bd36b6af8a736ea51f3","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella",NA,"Pseudotomentella",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","4b6ac24e3d6445bc69ff28dd2efeb2dc","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum","Lachnum pygmaeum","Lachnum pygmaeum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","34065e7ca790bbd5adf80134e657d060","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","d9e30e404db9ec9fe681fc52ec1058d5","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",NA,"Sebacina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","c8bae6de4d98000e06fd7431d3e3a456","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella",NA,"Helvella",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","200e099a38f0caa0366f04e7ccd5e678","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA,"Didymellaceae",1042.96049750827,2.63838834173341,0.276577621019432,9.53941368071876,1.21558357381167e-18,1.2398952452879e-17,TRUE,255.049747977863,"DNA Enriched"
"103","89a6cf9e16939c8487265649c1da4cc7","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Nectria","Nectria ramulariae","Nectria ramulariae",271.706594476872,1.45441287713286,0.269013537519686,5.40646723782971,1.47707289636027e-07,5.3807655510267e-07,TRUE,255.056735438562,"DNA Enriched"
"104","82780436adb026d0faf0ab5680b15b13","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Mycosphaerella",NA,"Mycosphaerella",308.736626659973,0.928162403703916,0.256303275470371,3.62134429222779,0.000353514292969642,0.00087947458250984,TRUE,255.036231518953,"Non Significant"
"105","bd445c4f62d5e44ce0877439d8fa7344","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",632.621693055419,1.58088508085048,0.247436773848703,6.38904660880003,7.87408777148679e-10,3.69267564455932e-09,TRUE,255.006029318548,"DNA Enriched"
"106","265c3b435e9171e77a3f84a96c48cd0a","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma","Hebeloma crustuliniforme","Hebeloma crustuliniforme",1963.10792736568,-0.0596152864992452,0.32249279163975,-0.184857733396535,0.853487460296012,0.912563658797585,FALSE,255.173743753566,"Non Significant"
"107","45fdd82e6b1bc6e50683ae4606377015","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber brennemanii","Tuber brennemanii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","a9aa5e123f4f9423ee561e274f514b42","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Thelephoraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","a88a3f872fd09a9c7ad3c9960d42710b","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora","Geopora tolucana","Geopora tolucana",647.752797783786,-0.104358236142416,0.274057372815398,-0.38078974147034,0.703669020447454,0.808207848421414,FALSE,260.999999993,"Non Significant"
"110","2960890185e9adecc4f8f3bd1dc7c4bc","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma scalpturatum","Tricholoma scalpturatum",424.774921386924,-0.122434930650163,0.273102826400781,-0.448310741648966,0.654309350392877,0.770317685205889,FALSE,255.187162120191,"Non Significant"
"111","dc755fe2b78fda2a4fdc4c00445673d4","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",NA,"Russula",146.395573030933,0.11522354906311,0.27960882390614,0.412088386387223,0.680620785557871,0.78975218398376,FALSE,255.040617711767,"Non Significant"
"112","85f82108ba2e6eb2a4cf3809bf803264","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita griseopantherina","Amanita griseopantherina",564.31401985198,-0.272356381237908,0.27221406755157,-1.0005228006312,0.318006012514545,0.46671386009329,FALSE,255.006898636288,"Non Significant"
"113","d931e5d1f3e62b9228f1fcbfea3c281f","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycenella","Mycenella trachyspora","Mycenella trachyspora",351.656308910136,1.21225813874864,0.382503184697766,3.16927593611149,0.00171472399320521,0.00390842116886998,TRUE,255.018084158894,"DNA Enriched"
"114","434a09bdd64dab47be3ee3c09f111f3e","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA,"Tricholomataceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","b0fe0e6c94f29d89bd42211f328cb58e","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales fam Incertae sedis","Leohumicola",NA,"Leohumicola",3367.88630596905,2.35770833246129,0.314703011441543,7.49185183091023,1.11387030315355e-12,7.32998522075237e-12,TRUE,255.021246936956,"DNA Enriched"
"116","0ce8dcb0cfa30840acb6492e1df6395b","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genabea","Genabea fragilis","Genabea fragilis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","b3ff487a4809e0f1dc32daeb2cbcf3f7","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber",NA,"Tuber",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","06d09c85403e1b088723ab6b14079a87","Fungi","Ascomycota","Dothideomycetes","Hysteriales",NA,NA,NA,"Hysteriales",1830.05688485965,-0.626008336008688,0.320301435286293,-1.95443500104564,0.0517425682528245,0.0929998583574996,FALSE,255.012461581526,"Non Significant"
"119","ed0332e2dee5b506bd4f29eb9859aa0b","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius umbrinobellus","Cortinarius umbrinobellus",1654.28654147284,0.0174950073777919,0.313782479805213,0.0557552078390493,0.955580475587066,0.975699839619304,FALSE,255.016315804794,"Non Significant"
"120","b5c06daa0dc956d4135d7864dbe22293","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza ostracoderma","Peziza ostracoderma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","1a1d723c33bc91ceae01bf627cb84f98","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena","Mycena abramsii","Mycena abramsii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","8d717f501c5c78238d12a405e60aaf8a","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Penicillium",247.910319421737,3.65071945322979,0.243134722859565,15.0152121848036,6.05559953979492e-37,3.08835576529541e-35,TRUE,255.040474311946,"DNA Enriched"
"123","6005b30e4d2663e9f8a8d12163a1a0fb","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",754.353848583253,-2.60581557296499,0.361932878328991,-7.19972052551784,6.74926448468123e-12,3.7721916571917e-11,TRUE,255.136414968548,"RNA Enriched"
"124","1b3753029acde9bf8c79555f4589fcb0","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales fam Incertae sedis",NA,NA,"Helotiales fam Incertae sedis",1225.05483513738,4.98783457876353,0.30515174904906,16.3454235288083,1.40554477381514e-41,1.14692453543316e-39,TRUE,255.152647993198,"DNA Enriched"
"125","44677424f75b2ee8c20a4ab08a735218","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora","Geopora cervina","Geopora cervina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","551cecf5370c297248d4b81448c59066","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Trichocladium","Trichocladium opacum","Trichocladium opacum",536.278902076424,1.76479780371073,0.30492855705675,5.78757798464339,2.08813444802327e-08,8.69345770197443e-08,TRUE,255.037092055445,"DNA Enriched"
"127","80a0071a2434d70ebd97065a92b946dc","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Thelephoraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","e7b3ab4a1418b930dff98b196fdcf61e","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena","Mycena leptophylla","Mycena leptophylla",449.802269085979,0.138459779172831,0.351275863042227,0.394162519376364,0.693790401672244,0.799622835825637,FALSE,255.059919565216,"Non Significant"
"129","d8c20d56b7cc5973a98e3a970f177278","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza lohjaoensis","Peziza lohjaoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","27416cf68f786c34cfd9c3ea4b390257","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"Dothideomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","6ea524e84a2a740ca7e1845faf7dcc5a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","903698ef0bd05447eeb24f0bd90a2c57","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma","Hebeloma mesophaeum","Hebeloma mesophaeum",2503.09589250444,-0.0999765721778813,0.341876768993002,-0.292434529764518,0.770191992132361,0.856303103559467,FALSE,255.231832740081,"Non Significant"
"133","7eec22fd68737537a09bb9a74b37d395","Fungi","Ascomycota","Dothideomycetes","Mytilinidales","Gloniaceae","Cenococcum",NA,"Cenococcum",180.977059528982,0.201616189727216,0.295400542453942,0.68251800776111,0.495530954898898,0.641830570154764,FALSE,255.01680357118,"Non Significant"
"134","fa7ecfbaddb115f6426d55121a721dbf","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe lanatodisca","Inocybe lanatodisca",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","54abfe2f96e3da70678e04f7c4440043","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella lilacinogrisea","Tomentella lilacinogrisea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","18afe7284dfd02da69cb893acc4427f2","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","3fbf29737de0a6cd385b3724e9ee0535","Fungi","Ascomycota","Dothideomycetes","Mytilinidales","Gloniaceae","Cenococcum","Cenococcum geophilum","Cenococcum geophilum",222.013467143873,0.985920536866403,0.270147363314536,3.6495656473185,0.000318572087876086,0.000802329702799032,TRUE,255.074846084684,"Non Significant"
"138","6247015b4ba104c46486857f55f4efc0",NA,NA,NA,NA,NA,NA,NA,NA,1582.88439472628,-0.0836097856366507,0.292815836805388,-0.285537102599473,0.775464446528713,0.856303103559467,FALSE,255.038174770672,"Non Significant"
"139","7e386298ea1963e73f4baeb3458d6c1f","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena",NA,"Hemimycena",942.946174501483,-0.389244439482693,0.329814441441198,-1.18019222500325,0.239023218908051,0.366622080129642,FALSE,255.071371491219,"Non Significant"
"140","927c2d90d156c0c2b6334a7bb28f2695","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Thelephoraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","9accbe40a3a7e22d7c5105dcd9ff2e13","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis atramentaria","Coprinopsis atramentaria",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","f9787e702492c27b0e0a8be6afa80b1b","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius torminosus","Lactarius torminosus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","e66fffba9dbe8183227a33617fbada4b","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",NA,"Amanita",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","e0e9ebe5ec9e6a8136c1636e389fb2e9","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Knufia peltigerae","Knufia peltigerae",2234.84693592832,1.9874341497158,0.241782733610604,8.21991760965279,1.0379365324412e-14,7.84218713400016e-14,TRUE,255.031190215459,"DNA Enriched"
"145","2a9cd34dc3abe3ff2a66d38433a54725","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella",NA,"Helvella",353.119941116557,-1.15187577146206,0.266054308798825,-4.32947610081009,2.14888685248211e-05,6.21805557313971e-05,TRUE,255.133814878571,"RNA Enriched"
"146","0d9bba00eb833426285925d8631ac648","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina incrustans","Sebacina incrustans",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","e11bf2b60df0b4b929da8008d87a0ab0","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Pochonia",NA,"Pochonia",178.921879259704,0.329369649969226,0.208868191071378,1.57692585108217,0.116052315312331,0.193262631214004,FALSE,255.000953570091,"Non Significant"
"148","302334cd563bf5c4f2f1e9c2c2b3bc5c","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",NA,"Exophiala",698.486704695904,3.19962096094771,0.247204602869336,12.9432094864306,8.53755388873039e-30,3.16665635145636e-28,TRUE,255.114357182248,"DNA Enriched"
"149","47bc6faec04e6cd778ddfb8d8d859d7c","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Phialocephala","Phialocephala fortinii","Phialocephala fortinii",220.665754417938,-0.851882388178389,0.290254803748466,-2.93494673361764,0.0036402601422904,0.00785833935478562,TRUE,255.010000016799,"Non Significant"
"150","4f9124178b9ad19ea6bfe2b106be85cd","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena","Mycena abramsii","Mycena abramsii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","1e04205c2e1f83e75a9c6bf6c7a4e4b9","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA,"Glomus",5403.00318468928,-5.41327508757453,0.268119924282455,-20.1897531563967,8.32550454669895e-55,1.69840292752659e-52,TRUE,255.059462279728,"RNA Enriched"
"152","c6fd5c8e161d60660b318e472a7c21d2","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster",NA,"Hymenogaster",NA,NA,NA,NA,NA,NA,NA,NA,NA
